O*NET-SOC Code	Element ID	Element Name	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
25-2043.00	3.A.2	On-Site or In-Plant Training	PT	2	16.28	49	5.60	7.84	30.75	N	07/2005	Incumbent
25-2043.00	3.A.2	On-Site or In-Plant Training	PT	3	7.73	49	4.38	2.38	22.35	N	07/2005	Incumbent
25-2043.00	3.A.2	On-Site or In-Plant Training	PT	4	19.22	49	6.65	9.13	36.02	N	07/2005	Incumbent
25-2043.00	3.A.2	On-Site or In-Plant Training	PT	5	9.72	49	4.10	4.05	21.59	N	07/2005	Incumbent
25-2043.00	3.A.2	On-Site or In-Plant Training	PT	6	7.54	49	4.59	2.12	23.46	N	07/2005	Incumbent
25-2043.00	3.A.2	On-Site or In-Plant Training	PT	7	8.24	49	4.09	2.94	21.05	N	07/2005	Incumbent
25-2043.00	3.A.2	On-Site or In-Plant Training	PT	8	2.98	49	2.13	0.70	11.88	N	07/2005	Incumbent
25-2043.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	49	0.00	n/a	n/a	N	07/2005	Incumbent
25-2043.00	3.A.3	On-the-Job Training	OJ	1	30.87	49	7.30	18.33	47.03	N	07/2005	Incumbent
25-2043.00	3.A.3	On-the-Job Training	OJ	2	6.21	49	3.11	2.22	16.22	N	07/2005	Incumbent
25-2043.00	3.A.3	On-the-Job Training	OJ	3	11.06	49	4.88	4.39	25.22	N	07/2005	Incumbent
25-2043.00	3.A.3	On-the-Job Training	OJ	4	13.53	49	5.68	5.57	29.33	N	07/2005	Incumbent
25-2043.00	3.A.3	On-the-Job Training	OJ	5	19.44	49	5.91	10.16	34.00	N	07/2005	Incumbent
25-2043.00	3.A.3	On-the-Job Training	OJ	6	9.55	49	4.40	3.66	22.71	N	07/2005	Incumbent
25-2043.00	3.A.3	On-the-Job Training	OJ	7	3.03	49	2.17	0.70	12.14	N	07/2005	Incumbent
25-2043.00	3.A.3	On-the-Job Training	OJ	8	5.21	49	3.78	1.17	20.40	N	07/2005	Incumbent
25-2043.00	3.A.3	On-the-Job Training	OJ	9	1.09	49	1.09	0.14	7.81	N	07/2005	Incumbent
25-3011.00	2.D.1	Required Level of Education	RL	1	0.00	51	0.00	n/a	n/a	N	07/2005	Incumbent
25-3011.00	2.D.1	Required Level of Education	RL	2	2.56	51	2.55	0.33	17.04	N	07/2005	Incumbent
25-3011.00	2.D.1	Required Level of Education	RL	3	0.00	51	0.00	n/a	n/a	N	07/2005	Incumbent
25-3011.00	2.D.1	Required Level of Education	RL	4	0.00	51	0.00	n/a	n/a	N	07/2005	Incumbent
25-3011.00	2.D.1	Required Level of Education	RL	5	0.00	51	0.00	n/a	n/a	N	07/2005	Incumbent
25-3011.00	2.D.1	Required Level of Education	RL	6	62.92	51	9.10	43.67	78.78	N	07/2005	Incumbent
25-3011.00	2.D.1	Required Level of Education	RL	7	18.98	51	6.25	9.38	34.65	N	07/2005	Incumbent
25-3011.00	2.D.1	Required Level of Education	RL	8	15.54	51	7.27	5.71	35.88	N	07/2005	Incumbent
25-3011.00	2.D.1	Required Level of Education	RL	9	0.00	51	0.00	n/a	n/a	N	07/2005	Incumbent
25-3011.00	2.D.1	Required Level of Education	RL	10	0.00	51	0.00	n/a	n/a	N	07/2005	Incumbent
25-3011.00	2.D.1	Required Level of Education	RL	11	0.00	51	0.00	n/a	n/a	N	07/2005	Incumbent
25-3011.00	2.D.1	Required Level of Education	RL	12	0.00	51	0.00	n/a	n/a	N	07/2005	Incumbent
25-3011.00	3.A.1	Related Work Experience	RW	1	30.67	51	5.79	20.39	43.32	N	07/2005	Incumbent
25-3011.00	3.A.1	Related Work Experience	RW	2	3.49	51	3.33	0.50	20.83	N	07/2005	Incumbent
25-3011.00	3.A.1	Related Work Experience	RW	3	1.01	51	1.01	0.13	7.25	N	07/2005	Incumbent
25-3011.00	3.A.1	Related Work Experience	RW	4	4.16	51	2.99	0.95	16.40	N	07/2005	Incumbent
25-3011.00	3.A.1	Related Work Experience	RW	5	7.63	51	3.67	2.82	19.03	N	07/2005	Incumbent
25-3011.00	3.A.1	Related Work Experience	RW	6	19.15	51	7.49	8.23	38.50	N	07/2005	Incumbent
25-3011.00	3.A.1	Related Work Experience	RW	7	12.43	51	5.46	4.93	27.99	N	07/2005	Incumbent
25-3011.00	3.A.1	Related Work Experience	RW	8	15.03	51	7.09	5.48	35.05	N	07/2005	Incumbent
25-3011.00	3.A.1	Related Work Experience	RW	9	0.00	51	0.00	n/a	n/a	N	07/2005	Incumbent
25-3011.00	3.A.1	Related Work Experience	RW	10	0.00	51	0.00	n/a	n/a	N	07/2005	Incumbent
25-3011.00	3.A.1	Related Work Experience	RW	11	6.42	51	4.16	1.68	21.63	N	07/2005	Incumbent
25-3011.00	3.A.2	On-Site or In-Plant Training	PT	1	29.98	51	6.34	18.93	43.97	N	07/2005	Incumbent
25-3011.00	3.A.2	On-Site or In-Plant Training	PT	2	32.41	51	9.13	17.20	52.55	N	07/2005	Incumbent
25-3011.00	3.A.2	On-Site or In-Plant Training	PT	3	2.25	51	1.63	0.52	9.27	N	07/2005	Incumbent
25-3011.00	3.A.2	On-Site or In-Plant Training	PT	4	7.66	51	4.07	2.55	20.87	N	07/2005	Incumbent
25-3011.00	3.A.2	On-Site or In-Plant Training	PT	5	7.37	51	3.72	2.59	19.23	N	07/2005	Incumbent
25-3011.00	3.A.2	On-Site or In-Plant Training	PT	6	9.73	51	4.10	4.05	21.57	N	07/2005	Incumbent
25-3011.00	3.A.2	On-Site or In-Plant Training	PT	7	4.17	51	2.95	0.98	16.08	N	07/2005	Incumbent
25-3011.00	3.A.2	On-Site or In-Plant Training	PT	8	3.38	51	3.23	0.48	20.31	N	07/2005	Incumbent
25-3011.00	3.A.2	On-Site or In-Plant Training	PT	9	3.04	51	2.93	0.43	18.73	N	07/2005	Incumbent
25-3011.00	3.A.3	On-the-Job Training	OJ	1	24.65	51	6.80	13.55	40.57	N	07/2005	Incumbent
25-3011.00	3.A.3	On-the-Job Training	OJ	2	27.96	51	8.05	14.82	46.41	N	07/2005	Incumbent
25-3011.00	3.A.3	On-the-Job Training	OJ	3	3.70	51	2.19	1.11	11.68	N	07/2005	Incumbent
25-3011.00	3.A.3	On-the-Job Training	OJ	4	8.68	51	4.40	3.02	22.46	N	07/2005	Incumbent
25-3011.00	3.A.3	On-the-Job Training	OJ	5	18.02	51	5.47	9.46	31.63	N	07/2005	Incumbent
25-3011.00	3.A.3	On-the-Job Training	OJ	6	6.79	51	3.70	2.20	19.09	N	07/2005	Incumbent
25-3011.00	3.A.3	On-the-Job Training	OJ	7	3.77	51	2.82	0.82	15.69	N	07/2005	Incumbent
25-3011.00	3.A.3	On-the-Job Training	OJ	8	0.00	51	0.00	n/a	n/a	N	07/2005	Incumbent
25-3011.00	3.A.3	On-the-Job Training	OJ	9	6.42	51	4.16	1.68	21.63	N	07/2005	Incumbent
25-3021.00	2.D.1	Required Level of Education	RL	1	8.83	27	5.78	2.16	29.78	N	12/2005	Incumbent
25-3021.00	2.D.1	Required Level of Education	RL	2	22.88	27	10.15	8.34	49.17	N	12/2005	Incumbent
25-3021.00	2.D.1	Required Level of Education	RL	3	11.69	27	6.51	3.50	32.59	N	12/2005	Incumbent
25-3021.00	2.D.1	Required Level of Education	RL	4	6.64	27	6.50	0.82	38.02	N	12/2005	Incumbent
25-3021.00	2.D.1	Required Level of Education	RL	5	11.57	27	6.89	3.17	34.31	N	12/2005	Incumbent
25-3021.00	2.D.1	Required Level of Education	RL	6	21.61	27	9.03	8.44	45.21	N	12/2005	Incumbent
25-3021.00	2.D.1	Required Level of Education	RL	7	0.00	27	0.00	n/a	n/a	N	12/2005	Incumbent
25-3021.00	2.D.1	Required Level of Education	RL	8	10.68	27	6.78	2.70	33.99	N	12/2005	Incumbent
25-3021.00	2.D.1	Required Level of Education	RL	9	0.63	27	0.64	0.08	5.00	N	12/2005	Incumbent
25-3021.00	2.D.1	Required Level of Education	RL	10	5.48	27	5.41	0.67	33.18	N	12/2005	Incumbent
25-3021.00	2.D.1	Required Level of Education	RL	11	0.00	27	0.00	n/a	n/a	N	12/2005	Incumbent
25-3021.00	2.D.1	Required Level of Education	RL	12	0.00	27	0.00	n/a	n/a	N	12/2005	Incumbent
25-3021.00	3.A.1	Related Work Experience	RW	1	21.40	30	8.18	9.15	42.40	N	12/2005	Incumbent
25-3021.00	3.A.1	Related Work Experience	RW	2	0.00	30	0.00	n/a	n/a	N	12/2005	Incumbent
25-3021.00	3.A.1	Related Work Experience	RW	3	0.00	30	0.00	n/a	n/a	N	12/2005	Incumbent
25-3021.00	3.A.1	Related Work Experience	RW	4	2.68	30	2.73	0.32	18.93	N	12/2005	Incumbent
25-3021.00	3.A.1	Related Work Experience	RW	5	14.19	30	7.83	4.25	38.11	N	12/2005	Incumbent
25-3021.00	3.A.1	Related Work Experience	RW	6	12.54	30	6.73	3.93	33.45	N	12/2005	Incumbent
25-3021.00	3.A.1	Related Work Experience	RW	7	15.05	30	7.43	5.12	36.78	N	12/2005	Incumbent
25-3021.00	3.A.1	Related Work Experience	RW	8	6.82	30	6.64	0.86	38.28	N	12/2005	Incumbent
25-3021.00	3.A.1	Related Work Experience	RW	9	7.93	30	4.77	2.21	24.70	N	12/2005	Incumbent
25-3021.00	3.A.1	Related Work Experience	RW	10	5.94	30	5.46	0.85	31.75	N	12/2005	Incumbent
25-3021.00	3.A.1	Related Work Experience	RW	11	13.44	30	6.89	4.42	34.26	N	12/2005	Incumbent
25-3021.00	3.A.2	On-Site or In-Plant Training	PT	1	26.79	30	11.33	10.09	54.39	N	12/2005	Incumbent
25-3021.00	3.A.2	On-Site or In-Plant Training	PT	2	14.03	30	6.67	5.00	33.60	N	12/2005	Incumbent
25-3021.00	3.A.2	On-Site or In-Plant Training	PT	3	21.79	30	7.92	9.72	41.88	N	12/2005	Incumbent
25-3021.00	3.A.2	On-Site or In-Plant Training	PT	4	14.32	30	7.88	4.30	38.35	N	12/2005	Incumbent
25-3021.00	3.A.2	On-Site or In-Plant Training	PT	5	6.19	30	4.32	1.42	23.23	N	12/2005	Incumbent
25-3021.00	3.A.2	On-Site or In-Plant Training	PT	6	13.92	30	7.11	4.59	35.23	N	12/2005	Incumbent
25-3021.00	3.A.2	On-Site or In-Plant Training	PT	7	2.41	30	2.45	0.29	17.29	N	12/2005	Incumbent
25-3021.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	30	0.00	n/a	n/a	N	12/2005	Incumbent
25-3021.00	3.A.2	On-Site or In-Plant Training	PT	9	0.56	30	0.57	0.07	4.41	N	12/2005	Incumbent
25-3021.00	3.A.3	On-the-Job Training	OJ	1	24.63	30	11.67	8.28	54.18	N	12/2005	Incumbent
25-3021.00	3.A.3	On-the-Job Training	OJ	2	11.58	30	5.31	4.34	27.44	N	12/2005	Incumbent
25-3021.00	3.A.3	On-the-Job Training	OJ	3	22.34	30	8.45	9.60	43.80	N	12/2005	Incumbent
25-3021.00	3.A.3	On-the-Job Training	OJ	4	7.38	30	5.53	1.50	29.40	N	12/2005	Incumbent
25-3021.00	3.A.3	On-the-Job Training	OJ	5	2.78	30	2.81	0.34	19.40	N	12/2005	Incumbent
25-3021.00	3.A.3	On-the-Job Training	OJ	6	15.61	30	7.50	5.46	37.23	N	12/2005	Incumbent
25-3021.00	3.A.3	On-the-Job Training	OJ	7	5.82	30	4.04	1.35	21.79	N	12/2005	Incumbent
25-3021.00	3.A.3	On-the-Job Training	OJ	8	9.30	30	6.47	2.09	33.00	N	12/2005	Incumbent
25-3021.00	3.A.3	On-the-Job Training	OJ	9	0.56	30	0.57	0.07	4.41	N	12/2005	Incumbent
25-4011.00	2.D.1	Required Level of Education	RL	1	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4011.00	2.D.1	Required Level of Education	RL	2	23.89	19	14.85	5.34	63.57	N	12/2005	Incumbent
25-4011.00	2.D.1	Required Level of Education	RL	3	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4011.00	2.D.1	Required Level of Education	RL	4	23.81	19	19.26	3.25	74.40	Y	12/2005	Incumbent
25-4011.00	2.D.1	Required Level of Education	RL	5	9.29	19	8.56	1.20	46.39	N	12/2005	Incumbent
25-4011.00	2.D.1	Required Level of Education	RL	6	10.78	19	9.68	1.44	50.04	N	12/2005	Incumbent
25-4011.00	2.D.1	Required Level of Education	RL	7	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4011.00	2.D.1	Required Level of Education	RL	8	32.23	19	15.39	9.77	67.64	N	12/2005	Incumbent
25-4011.00	2.D.1	Required Level of Education	RL	9	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4011.00	2.D.1	Required Level of Education	RL	10	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4011.00	2.D.1	Required Level of Education	RL	11	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4011.00	2.D.1	Required Level of Education	RL	12	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4011.00	3.A.1	Related Work Experience	RW	1	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4011.00	3.A.1	Related Work Experience	RW	2	2.70	19	2.86	0.28	21.46	N	12/2005	Incumbent
25-4011.00	3.A.1	Related Work Experience	RW	3	9.84	19	7.43	1.85	38.79	N	12/2005	Incumbent
25-4011.00	3.A.1	Related Work Experience	RW	4	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4011.00	3.A.1	Related Work Experience	RW	5	18.01	19	11.22	4.26	52.02	N	12/2005	Incumbent
25-4011.00	3.A.1	Related Work Experience	RW	6	54.48	19	17.15	21.86	83.66	N	12/2005	Incumbent
25-4011.00	3.A.1	Related Work Experience	RW	7	0.93	19	0.76	0.17	5.03	N	12/2005	Incumbent
25-4011.00	3.A.1	Related Work Experience	RW	8	14.04	19	9.47	3.04	45.93	N	12/2005	Incumbent
25-4011.00	3.A.1	Related Work Experience	RW	9	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4011.00	3.A.1	Related Work Experience	RW	10	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4011.00	3.A.1	Related Work Experience	RW	11	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4011.00	3.A.2	On-Site or In-Plant Training	PT	1	44.43	19	17.93	14.81	78.61	N	12/2005	Incumbent
25-4011.00	3.A.2	On-Site or In-Plant Training	PT	2	17.23	19	10.88	4.02	50.83	N	12/2005	Incumbent
25-4011.00	3.A.2	On-Site or In-Plant Training	PT	3	13.50	19	9.97	2.53	48.40	N	12/2005	Incumbent
25-4011.00	3.A.2	On-Site or In-Plant Training	PT	4	8.70	19	8.50	1.00	47.47	N	12/2005	Incumbent
25-4011.00	3.A.2	On-Site or In-Plant Training	PT	5	16.13	19	14.56	1.97	64.85	N	12/2005	Incumbent
25-4011.00	3.A.2	On-Site or In-Plant Training	PT	6	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4011.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4011.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4011.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4011.00	3.A.3	On-the-Job Training	OJ	1	9.95	19	9.63	1.14	51.40	N	12/2005	Incumbent
25-4011.00	3.A.3	On-the-Job Training	OJ	2	2.70	19	2.86	0.28	21.46	N	12/2005	Incumbent
25-4011.00	3.A.3	On-the-Job Training	OJ	3	12.73	19	9.89	2.20	48.62	N	12/2005	Incumbent
25-4011.00	3.A.3	On-the-Job Training	OJ	4	39.40	19	18.71	11.13	77.13	Y	12/2005	Incumbent
25-4011.00	3.A.3	On-the-Job Training	OJ	5	21.65	19	14.65	4.31	62.90	N	12/2005	Incumbent
25-4011.00	3.A.3	On-the-Job Training	OJ	6	4.87	19	4.49	0.66	28.19	N	12/2005	Incumbent
25-4011.00	3.A.3	On-the-Job Training	OJ	7	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4011.00	3.A.3	On-the-Job Training	OJ	8	8.70	19	8.50	1.00	47.47	N	12/2005	Incumbent
25-4011.00	3.A.3	On-the-Job Training	OJ	9	0.00	19	0.00	n/a	n/a	N	12/2005	Incumbent
25-4012.00	2.D.1	Required Level of Education	RL	1	0.00	25	0.00	n/a	n/a	N	07/2004	Incumbent
25-4012.00	2.D.1	Required Level of Education	RL	2	0.00	25	0.00	n/a	n/a	N	07/2004	Incumbent
25-4012.00	2.D.1	Required Level of Education	RL	3	21.33	25	18.41	2.74	72.31	Y	07/2004	Incumbent
25-4012.00	2.D.1	Required Level of Education	RL	4	21.33	25	17.93	2.90	71.10	Y	07/2004	Incumbent
25-4012.00	2.D.1	Required Level of Education	RL	5	0.00	25	0.00	n/a	n/a	N	07/2004	Incumbent
25-4012.00	2.D.1	Required Level of Education	RL	6	6.53	25	4.94	1.30	27.09	N	07/2004	Incumbent
25-4012.00	2.D.1	Required Level of Education	RL	7	0.00	25	0.00	n/a	n/a	N	07/2004	Incumbent
25-4012.00	2.D.1	Required Level of Education	RL	8	47.72	25	19.11	15.82	81.60	Y	07/2004	Incumbent
25-4012.00	2.D.1	Required Level of Education	RL	9	0.32	25	0.34	0.04	2.84	N	07/2004	Incumbent
25-4012.00	2.D.1	Required Level of Education	RL	10	0.00	25	0.00	n/a	n/a	N	07/2004	Incumbent
25-4012.00	2.D.1	Required Level of Education	RL	11	2.77	25	2.53	0.41	16.51	N	07/2004	Incumbent
25-4012.00	2.D.1	Required Level of Education	RL	12	0.00	25	0.00	n/a	n/a	N	07/2004	Incumbent
25-4012.00	3.A.1	Related Work Experience	RW	1	0.00	24	0.00	n/a	n/a	N	07/2004	Incumbent
25-4012.00	3.A.1	Related Work Experience	RW	2	0.00	24	0.00	n/a	n/a	N	07/2004	Incumbent
25-4012.00	3.A.1	Related Work Experience	RW	3	0.00	24	0.00	n/a	n/a	N	07/2004	Incumbent
25-4012.00	3.A.1	Related Work Experience	RW	4	0.00	24	0.00	n/a	n/a	N	07/2004	Incumbent
25-4012.00	3.A.1	Related Work Experience	RW	5	4.68	24	4.84	0.52	31.60	N	07/2004	Incumbent
25-4012.00	3.A.1	Related Work Experience	RW	6	18.24	24	11.93	4.09	53.85	N	07/2004	Incumbent
25-4012.00	3.A.1	Related Work Experience	RW	7	65.55	24	15.79	30.93	88.99	N	07/2004	Incumbent
25-4012.00	3.A.1	Related Work Experience	RW	8	4.84	24	3.52	1.04	19.79	N	07/2004	Incumbent
25-4012.00	3.A.1	Related Work Experience	RW	9	3.10	24	2.47	0.58	14.91	N	07/2004	Incumbent
25-4012.00	3.A.1	Related Work Experience	RW	10	0.95	24	0.77	0.18	4.95	N	07/2004	Incumbent
25-4012.00	3.A.1	Related Work Experience	RW	11	2.65	24	2.09	0.50	12.71	N	07/2004	Incumbent
25-4012.00	3.A.2	On-Site or In-Plant Training	PT	1	53.50	24	19.00	19.16	84.82	Y	07/2004	Incumbent
25-4012.00	3.A.2	On-Site or In-Plant Training	PT	2	11.84	24	6.54	3.54	32.93	N	07/2004	Incumbent
25-4012.00	3.A.2	On-Site or In-Plant Training	PT	3	3.82	24	2.57	0.92	14.46	N	07/2004	Incumbent
25-4012.00	3.A.2	On-Site or In-Plant Training	PT	4	21.40	24	18.47	2.73	72.52	Y	07/2004	Incumbent
25-4012.00	3.A.2	On-Site or In-Plant Training	PT	5	1.04	24	0.81	0.20	5.12	N	07/2004	Incumbent
25-4012.00	3.A.2	On-Site or In-Plant Training	PT	6	7.24	24	7.41	0.79	43.35	N	07/2004	Incumbent
25-4012.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	24	0.00	n/a	n/a	N	07/2004	Incumbent
25-4012.00	3.A.2	On-Site or In-Plant Training	PT	8	1.18	24	1.23	0.13	9.55	N	07/2004	Incumbent
25-4012.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	24	0.00	n/a	n/a	N	07/2004	Incumbent
25-4012.00	3.A.3	On-the-Job Training	OJ	1	12.20	25	6.83	3.59	34.12	N	07/2004	Incumbent
25-4012.00	3.A.3	On-the-Job Training	OJ	2	29.15	25	17.62	6.61	70.53	N	07/2004	Incumbent
25-4012.00	3.A.3	On-the-Job Training	OJ	3	3.00	25	2.31	0.59	13.77	N	07/2004	Incumbent
25-4012.00	3.A.3	On-the-Job Training	OJ	4	46.23	25	19.81	14.24	81.67	Y	07/2004	Incumbent
25-4012.00	3.A.3	On-the-Job Training	OJ	5	1.03	25	0.81	0.20	5.08	N	07/2004	Incumbent
25-4012.00	3.A.3	On-the-Job Training	OJ	6	7.21	25	7.38	0.79	43.11	N	07/2004	Incumbent
25-4012.00	3.A.3	On-the-Job Training	OJ	7	0.00	25	0.00	n/a	n/a	N	07/2004	Incumbent
25-4012.00	3.A.3	On-the-Job Training	OJ	8	1.17	25	1.22	0.13	9.47	N	07/2004	Incumbent
25-4012.00	3.A.3	On-the-Job Training	OJ	9	0.00	25	0.00	n/a	n/a	N	07/2004	Incumbent
25-4013.00	2.D.1	Required Level of Education	RL	1	9.41	29	8.03	1.48	41.70	N	12/2004	Incumbent
25-4013.00	2.D.1	Required Level of Education	RL	2	9.26	29	7.93	1.45	41.39	N	12/2004	Incumbent
25-4013.00	2.D.1	Required Level of Education	RL	3	11.95	29	10.41	1.76	50.74	N	12/2004	Incumbent
25-4013.00	2.D.1	Required Level of Education	RL	4	13.68	29	9.56	2.93	45.42	N	12/2004	Incumbent
25-4013.00	2.D.1	Required Level of Education	RL	5	9.77	29	8.00	1.66	40.99	N	12/2004	Incumbent
25-4013.00	2.D.1	Required Level of Education	RL	6	21.84	29	12.53	5.84	55.70	N	12/2004	Incumbent
25-4013.00	2.D.1	Required Level of Education	RL	7	10.74	29	7.88	2.18	39.34	N	12/2004	Incumbent
25-4013.00	2.D.1	Required Level of Education	RL	8	4.52	29	3.04	1.10	16.73	N	12/2004	Incumbent
25-4013.00	2.D.1	Required Level of Education	RL	9	8.85	29	6.76	1.71	35.09	N	12/2004	Incumbent
25-4013.00	2.D.1	Required Level of Education	RL	10	0.00	29	0.00	n/a	n/a	N	12/2004	Incumbent
25-4013.00	2.D.1	Required Level of Education	RL	11	0.00	29	0.00	n/a	n/a	N	12/2004	Incumbent
25-4013.00	2.D.1	Required Level of Education	RL	12	0.00	29	0.00	n/a	n/a	N	12/2004	Incumbent
25-4013.00	3.A.1	Related Work Experience	RW	1	0.46	29	0.48	0.05	3.82	N	12/2004	Incumbent
25-4013.00	3.A.1	Related Work Experience	RW	2	0.00	29	0.00	n/a	n/a	N	12/2004	Incumbent
25-4013.00	3.A.1	Related Work Experience	RW	3	0.00	29	0.00	n/a	n/a	N	12/2004	Incumbent
25-4013.00	3.A.1	Related Work Experience	RW	4	9.55	29	8.02	1.55	41.41	N	12/2004	Incumbent
25-4013.00	3.A.1	Related Work Experience	RW	5	2.68	29	2.62	0.35	17.77	N	12/2004	Incumbent
25-4013.00	3.A.1	Related Work Experience	RW	6	21.86	29	10.77	7.14	50.43	N	12/2004	Incumbent
25-4013.00	3.A.1	Related Work Experience	RW	7	30.53	29	17.93	7.22	71.29	N	12/2004	Incumbent
25-4013.00	3.A.1	Related Work Experience	RW	8	9.36	29	6.74	1.99	34.46	N	12/2004	Incumbent
25-4013.00	3.A.1	Related Work Experience	RW	9	0.11	29	0.12	0.01	0.94	N	12/2004	Incumbent
25-4013.00	3.A.1	Related Work Experience	RW	10	3.89	29	2.94	0.80	16.83	N	12/2004	Incumbent
25-4013.00	3.A.1	Related Work Experience	RW	11	21.57	29	12.51	5.70	55.56	N	12/2004	Incumbent
25-4013.00	3.A.2	On-Site or In-Plant Training	PT	1	12.22	28	7.12	3.44	35.22	N	12/2004	Incumbent
25-4013.00	3.A.2	On-Site or In-Plant Training	PT	2	10.73	28	8.00	2.12	40.01	N	12/2004	Incumbent
25-4013.00	3.A.2	On-Site or In-Plant Training	PT	3	18.70	28	8.99	6.40	43.64	N	12/2004	Incumbent
25-4013.00	3.A.2	On-Site or In-Plant Training	PT	4	23.22	28	12.73	6.53	56.70	N	12/2004	Incumbent
25-4013.00	3.A.2	On-Site or In-Plant Training	PT	5	7.02	28	4.27	1.94	22.40	N	12/2004	Incumbent
25-4013.00	3.A.2	On-Site or In-Plant Training	PT	6	20.54	28	13.70	4.41	59.13	N	12/2004	Incumbent
25-4013.00	3.A.2	On-Site or In-Plant Training	PT	7	0.10	28	0.11	0.01	0.90	N	12/2004	Incumbent
25-4013.00	3.A.2	On-Site or In-Plant Training	PT	8	7.47	28	6.72	1.09	37.25	N	12/2004	Incumbent
25-4013.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	28	0.00	n/a	n/a	N	12/2004	Incumbent
25-4013.00	3.A.3	On-the-Job Training	OJ	1	9.24	28	6.78	1.90	34.87	N	12/2004	Incumbent
25-4013.00	3.A.3	On-the-Job Training	OJ	2	12.12	28	8.15	2.79	39.89	N	12/2004	Incumbent
25-4013.00	3.A.3	On-the-Job Training	OJ	3	10.64	28	8.03	2.06	40.23	N	12/2004	Incumbent
25-4013.00	3.A.3	On-the-Job Training	OJ	4	21.77	28	15.83	3.97	65.20	N	12/2004	Incumbent
25-4013.00	3.A.3	On-the-Job Training	OJ	5	17.64	28	11.81	3.88	53.18	N	12/2004	Incumbent
25-4013.00	3.A.3	On-the-Job Training	OJ	6	19.01	28	13.52	3.73	58.73	N	12/2004	Incumbent
25-4013.00	3.A.3	On-the-Job Training	OJ	7	1.79	28	1.77	0.23	12.57	N	12/2004	Incumbent
25-4013.00	3.A.3	On-the-Job Training	OJ	8	7.79	28	6.73	1.22	36.62	N	12/2004	Incumbent
25-4013.00	3.A.3	On-the-Job Training	OJ	9	0.00	28	0.00	n/a	n/a	N	12/2004	Incumbent
25-4021.00	2.D.1	Required Level of Education	RL	1	0.00	72	0.00	n/a	n/a	N	07/2004	Incumbent
25-4021.00	2.D.1	Required Level of Education	RL	2	0.08	72	0.08	0.01	0.59	N	07/2004	Incumbent
25-4021.00	2.D.1	Required Level of Education	RL	3	0.00	72	0.00	n/a	n/a	N	07/2004	Incumbent
25-4021.00	2.D.1	Required Level of Education	RL	4	0.08	72	0.08	0.01	0.58	N	07/2004	Incumbent
25-4021.00	2.D.1	Required Level of Education	RL	5	4.56	72	3.31	1.04	17.88	N	07/2004	Incumbent
25-4021.00	2.D.1	Required Level of Education	RL	6	9.87	72	7.93	1.82	39.31	N	07/2004	Incumbent
25-4021.00	2.D.1	Required Level of Education	RL	7	8.23	72	7.92	1.10	42.02	N	07/2004	Incumbent
25-4021.00	2.D.1	Required Level of Education	RL	8	77.19	72	10.70	50.19	91.91	N	07/2004	Incumbent
25-4021.00	2.D.1	Required Level of Education	RL	9	0.00	72	0.00	n/a	n/a	N	07/2004	Incumbent
25-4021.00	2.D.1	Required Level of Education	RL	10	0.00	72	0.00	n/a	n/a	N	07/2004	Incumbent
25-4021.00	2.D.1	Required Level of Education	RL	11	0.00	72	0.00	n/a	n/a	N	07/2004	Incumbent
25-4021.00	2.D.1	Required Level of Education	RL	12	0.00	72	0.00	n/a	n/a	N	07/2004	Incumbent
25-4021.00	3.A.1	Related Work Experience	RW	1	9.88	74	7.91	1.83	39.16	N	07/2004	Incumbent
25-4021.00	3.A.1	Related Work Experience	RW	2	0.02	74	0.02	0.00	0.16	N	07/2004	Incumbent
25-4021.00	3.A.1	Related Work Experience	RW	3	8.50	74	7.89	1.22	41.22	N	07/2004	Incumbent
