O*NET-SOC Code	Element ID	Element Name	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
29-1111.03	3.A.2	On-Site or In-Plant Training	PT	1	0.00	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1111.03	3.A.2	On-Site or In-Plant Training	PT	2	22.73	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1111.03	3.A.2	On-Site or In-Plant Training	PT	3	50.00	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1111.03	3.A.2	On-Site or In-Plant Training	PT	4	22.73	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1111.03	3.A.2	On-Site or In-Plant Training	PT	5	0.00	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1111.03	3.A.2	On-Site or In-Plant Training	PT	6	0.00	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1111.03	3.A.2	On-Site or In-Plant Training	PT	7	4.55	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1111.03	3.A.2	On-Site or In-Plant Training	PT	8	0.00	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1111.03	3.A.2	On-Site or In-Plant Training	PT	9	0.00	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1111.03	3.A.3	On-the-Job Training	OJ	1	0.00	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1111.03	3.A.3	On-the-Job Training	OJ	2	4.55	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1111.03	3.A.3	On-the-Job Training	OJ	3	45.45	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1111.03	3.A.3	On-the-Job Training	OJ	4	31.82	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1111.03	3.A.3	On-the-Job Training	OJ	5	18.18	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1111.03	3.A.3	On-the-Job Training	OJ	6	0.00	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1111.03	3.A.3	On-the-Job Training	OJ	7	0.00	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1111.03	3.A.3	On-the-Job Training	OJ	8	0.00	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1111.03	3.A.3	On-the-Job Training	OJ	9	0.00	22	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
29-1121.00	2.D.1	Required Level of Education	RL	1	0.00	29	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	2.D.1	Required Level of Education	RL	2	0.00	29	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	2.D.1	Required Level of Education	RL	3	0.00	29	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	2.D.1	Required Level of Education	RL	4	0.00	29	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	2.D.1	Required Level of Education	RL	5	0.00	29	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	2.D.1	Required Level of Education	RL	6	0.00	29	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	2.D.1	Required Level of Education	RL	7	0.00	29	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	2.D.1	Required Level of Education	RL	8	20.69	29	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	2.D.1	Required Level of Education	RL	9	3.45	29	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	2.D.1	Required Level of Education	RL	10	6.90	29	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	2.D.1	Required Level of Education	RL	11	68.97	29	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	2.D.1	Required Level of Education	RL	12	0.00	29	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.1	Related Work Experience	RW	1	30.00	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.1	Related Work Experience	RW	2	0.00	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.1	Related Work Experience	RW	3	0.00	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.1	Related Work Experience	RW	4	3.33	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.1	Related Work Experience	RW	5	13.33	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.1	Related Work Experience	RW	6	36.67	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.1	Related Work Experience	RW	7	10.00	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.1	Related Work Experience	RW	8	6.67	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.1	Related Work Experience	RW	9	0.00	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.1	Related Work Experience	RW	10	0.00	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.1	Related Work Experience	RW	11	0.00	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.2	On-Site or In-Plant Training	PT	1	30.00	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.2	On-Site or In-Plant Training	PT	2	26.67	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.2	On-Site or In-Plant Training	PT	3	6.67	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.2	On-Site or In-Plant Training	PT	4	13.33	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.2	On-Site or In-Plant Training	PT	5	10.00	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.2	On-Site or In-Plant Training	PT	6	6.67	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.2	On-Site or In-Plant Training	PT	7	6.67	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.3	On-the-Job Training	OJ	1	10.00	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.3	On-the-Job Training	OJ	2	26.67	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.3	On-the-Job Training	OJ	3	16.67	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.3	On-the-Job Training	OJ	4	16.67	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.3	On-the-Job Training	OJ	5	20.00	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.3	On-the-Job Training	OJ	6	10.00	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.3	On-the-Job Training	OJ	7	0.00	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.3	On-the-Job Training	OJ	8	0.00	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1121.00	3.A.3	On-the-Job Training	OJ	9	0.00	30	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.00	2.D.1	Required Level of Education	RL	1	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	2.D.1	Required Level of Education	RL	2	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	2.D.1	Required Level of Education	RL	3	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	2.D.1	Required Level of Education	RL	4	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	2.D.1	Required Level of Education	RL	5	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	2.D.1	Required Level of Education	RL	6	5.71	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	2.D.1	Required Level of Education	RL	7	2.86	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	2.D.1	Required Level of Education	RL	8	82.86	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	2.D.1	Required Level of Education	RL	9	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	2.D.1	Required Level of Education	RL	10	8.57	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	2.D.1	Required Level of Education	RL	11	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	2.D.1	Required Level of Education	RL	12	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.1	Related Work Experience	RW	1	51.43	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.1	Related Work Experience	RW	2	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.1	Related Work Experience	RW	3	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.1	Related Work Experience	RW	4	25.71	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.1	Related Work Experience	RW	5	22.86	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.1	Related Work Experience	RW	6	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.1	Related Work Experience	RW	7	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.1	Related Work Experience	RW	8	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.1	Related Work Experience	RW	9	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.1	Related Work Experience	RW	10	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.1	Related Work Experience	RW	11	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.2	On-Site or In-Plant Training	PT	1	45.71	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.2	On-Site or In-Plant Training	PT	2	40.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.2	On-Site or In-Plant Training	PT	3	5.71	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.2	On-Site or In-Plant Training	PT	4	2.86	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.2	On-Site or In-Plant Training	PT	5	5.71	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.2	On-Site or In-Plant Training	PT	6	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.3	On-the-Job Training	OJ	1	28.57	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.3	On-the-Job Training	OJ	2	31.43	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.3	On-the-Job Training	OJ	3	22.86	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.3	On-the-Job Training	OJ	4	5.71	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.3	On-the-Job Training	OJ	5	11.43	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.3	On-the-Job Training	OJ	6	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.3	On-the-Job Training	OJ	7	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.3	On-the-Job Training	OJ	8	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.00	3.A.3	On-the-Job Training	OJ	9	0.00	35	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1122.01	2.D.1	Required Level of Education	RL	1	0.00	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	2.D.1	Required Level of Education	RL	2	0.00	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	2.D.1	Required Level of Education	RL	3	0.00	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	2.D.1	Required Level of Education	RL	4	0.00	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	2.D.1	Required Level of Education	RL	5	0.00	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	2.D.1	Required Level of Education	RL	6	23.53	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	2.D.1	Required Level of Education	RL	7	14.71	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	2.D.1	Required Level of Education	RL	8	61.76	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	2.D.1	Required Level of Education	RL	9	0.00	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	2.D.1	Required Level of Education	RL	10	0.00	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	2.D.1	Required Level of Education	RL	11	0.00	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	2.D.1	Required Level of Education	RL	12	0.00	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.1	Related Work Experience	RW	1	30.30	33	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.1	Related Work Experience	RW	2	0.00	33	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.1	Related Work Experience	RW	3	3.03	33	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.1	Related Work Experience	RW	4	12.12	33	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.1	Related Work Experience	RW	5	18.18	33	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.1	Related Work Experience	RW	6	21.21	33	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.1	Related Work Experience	RW	7	12.12	33	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.1	Related Work Experience	RW	8	3.03	33	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.1	Related Work Experience	RW	9	0.00	33	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.1	Related Work Experience	RW	10	0.00	33	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.1	Related Work Experience	RW	11	0.00	33	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.2	On-Site or In-Plant Training	PT	1	32.35	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.2	On-Site or In-Plant Training	PT	2	17.65	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.2	On-Site or In-Plant Training	PT	3	11.76	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.2	On-Site or In-Plant Training	PT	4	14.71	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.2	On-Site or In-Plant Training	PT	5	5.88	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.2	On-Site or In-Plant Training	PT	6	8.82	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.2	On-Site or In-Plant Training	PT	7	5.88	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.2	On-Site or In-Plant Training	PT	8	2.94	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.2	On-Site or In-Plant Training	PT	9	0.00	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.3	On-the-Job Training	OJ	1	23.53	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.3	On-the-Job Training	OJ	2	14.71	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.3	On-the-Job Training	OJ	3	17.65	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.3	On-the-Job Training	OJ	4	20.59	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.3	On-the-Job Training	OJ	5	2.94	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.3	On-the-Job Training	OJ	6	17.65	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.3	On-the-Job Training	OJ	7	2.94	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.3	On-the-Job Training	OJ	8	0.00	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1122.01	3.A.3	On-the-Job Training	OJ	9	0.00	34	n/a	n/a	n/a	n/a	06/2010	Occupational Expert
29-1123.00	2.D.1	Required Level of Education	RL	1	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
29-1123.00	2.D.1	Required Level of Education	RL	2	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
29-1123.00	2.D.1	Required Level of Education	RL	3	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
29-1123.00	2.D.1	Required Level of Education	RL	4	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
29-1123.00	2.D.1	Required Level of Education	RL	5	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
29-1123.00	2.D.1	Required Level of Education	RL	6	21.27	31	9.07	8.20	44.95	N	06/2008	Incumbent
29-1123.00	2.D.1	Required Level of Education	RL	7	8.70	31	7.63	1.32	40.40	N	06/2008	Incumbent
29-1123.00	2.D.1	Required Level of Education	RL	8	42.77	31	11.57	22.15	66.25	N	06/2008	Incumbent
29-1123.00	2.D.1	Required Level of Education	RL	9	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
29-1123.00	2.D.1	Required Level of Education	RL	10	16.07	31	6.57	6.61	34.12	N	06/2008	Incumbent
29-1123.00	2.D.1	Required Level of Education	RL	11	11.19	31	6.36	3.30	31.77	N	06/2008	Incumbent
29-1123.00	2.D.1	Required Level of Education	RL	12	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
29-1123.00	3.A.1	Related Work Experience	RW	1	18.89	31	8.21	7.23	41.04	N	06/2008	Incumbent
29-1123.00	3.A.1	Related Work Experience	RW	2	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
29-1123.00	3.A.1	Related Work Experience	RW	3	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
29-1123.00	3.A.1	Related Work Experience	RW	4	11.96	31	7.76	2.93	37.97	N	06/2008	Incumbent
29-1123.00	3.A.1	Related Work Experience	RW	5	31.97	31	8.88	16.96	51.96	N	06/2008	Incumbent
29-1123.00	3.A.1	Related Work Experience	RW	6	12.19	31	10.03	2.01	48.49	N	06/2008	Incumbent
29-1123.00	3.A.1	Related Work Experience	RW	7	15.47	31	7.87	5.09	38.47	N	06/2008	Incumbent
29-1123.00	3.A.1	Related Work Experience	RW	8	8.81	31	8.24	1.18	43.96	N	06/2008	Incumbent
29-1123.00	3.A.1	Related Work Experience	RW	9	0.71	31	0.73	0.09	5.54	N	06/2008	Incumbent
29-1123.00	3.A.1	Related Work Experience	RW	10	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
29-1123.00	3.A.1	Related Work Experience	RW	11	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
29-1123.00	3.A.2	On-Site or In-Plant Training	PT	1	11.96	31	7.24	3.23	35.62	N	06/2008	Incumbent
29-1123.00	3.A.2	On-Site or In-Plant Training	PT	2	45.48	31	11.13	25.01	67.60	N	06/2008	Incumbent
29-1123.00	3.A.2	On-Site or In-Plant Training	PT	3	5.79	31	5.02	0.93	28.66	N	06/2008	Incumbent
29-1123.00	3.A.2	On-Site or In-Plant Training	PT	4	8.71	31	7.60	1.34	40.17	N	06/2008	Incumbent
29-1123.00	3.A.2	On-Site or In-Plant Training	PT	5	27.34	31	11.53	10.31	55.19	N	06/2008	Incumbent
29-1123.00	3.A.2	On-Site or In-Plant Training	PT	6	0.71	31	0.73	0.09	5.54	N	06/2008	Incumbent
29-1123.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
29-1123.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
29-1123.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
29-1123.00	3.A.3	On-the-Job Training	OJ	1	11.71	31	6.21	3.75	31.13	N	06/2008	Incumbent
29-1123.00	3.A.3	On-the-Job Training	OJ	2	47.32	31	13.80	22.49	73.56	N	06/2008	Incumbent
29-1123.00	3.A.3	On-the-Job Training	OJ	3	2.24	31	1.35	0.64	7.49	N	06/2008	Incumbent
29-1123.00	3.A.3	On-the-Job Training	OJ	4	17.94	31	12.09	3.93	53.89	N	06/2008	Incumbent
29-1123.00	3.A.3	On-the-Job Training	OJ	5	12.08	31	7.66	3.06	37.46	N	06/2008	Incumbent
29-1123.00	3.A.3	On-the-Job Training	OJ	6	8.70	31	7.63	1.32	40.40	N	06/2008	Incumbent
29-1123.00	3.A.3	On-the-Job Training	OJ	7	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
29-1123.00	3.A.3	On-the-Job Training	OJ	8	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
29-1123.00	3.A.3	On-the-Job Training	OJ	9	0.00	31	0.00	n/a	n/a	N	06/2008	Incumbent
29-1124.00	2.D.1	Required Level of Education	RL	1	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
29-1124.00	2.D.1	Required Level of Education	RL	2	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
29-1124.00	2.D.1	Required Level of Education	RL	3	1.81	22	1.94	0.19	15.16	N	06/2008	Incumbent
29-1124.00	2.D.1	Required Level of Education	RL	4	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
29-1124.00	2.D.1	Required Level of Education	RL	5	58.47	22	10.78	35.87	77.98	N	06/2008	Incumbent
29-1124.00	2.D.1	Required Level of Education	RL	6	35.41	22	11.11	16.64	60.08	N	06/2008	Incumbent
29-1124.00	2.D.1	Required Level of Education	RL	7	4.31	22	4.18	0.55	27.02	N	06/2008	Incumbent
29-1124.00	2.D.1	Required Level of Education	RL	8	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
29-1124.00	2.D.1	Required Level of Education	RL	9	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
29-1124.00	2.D.1	Required Level of Education	RL	10	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
29-1124.00	2.D.1	Required Level of Education	RL	11	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
29-1124.00	2.D.1	Required Level of Education	RL	12	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
29-1124.00	3.A.1	Related Work Experience	RW	1	15.92	22	8.48	4.83	41.40	N	06/2008	Incumbent
29-1124.00	3.A.1	Related Work Experience	RW	2	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
29-1124.00	3.A.1	Related Work Experience	RW	3	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
29-1124.00	3.A.1	Related Work Experience	RW	4	4.31	22	4.18	0.55	27.02	N	06/2008	Incumbent
29-1124.00	3.A.1	Related Work Experience	RW	5	6.72	22	4.93	1.38	27.01	N	06/2008	Incumbent
29-1124.00	3.A.1	Related Work Experience	RW	6	34.29	22	9.23	18.20	55.03	N	06/2008	Incumbent
29-1124.00	3.A.1	Related Work Experience	RW	7	29.35	22	9.54	13.76	51.97	N	06/2008	Incumbent
29-1124.00	3.A.1	Related Work Experience	RW	8	9.40	22	8.92	1.16	47.81	N	06/2008	Incumbent
29-1124.00	3.A.1	Related Work Experience	RW	9	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
29-1124.00	3.A.1	Related Work Experience	RW	10	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
29-1124.00	3.A.1	Related Work Experience	RW	11	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
29-1124.00	3.A.2	On-Site or In-Plant Training	PT	1	32.92	22	10.88	14.98	57.75	N	06/2008	Incumbent
29-1124.00	3.A.2	On-Site or In-Plant Training	PT	2	21.67	22	11.53	6.31	53.19	N	06/2008	Incumbent
29-1124.00	3.A.2	On-Site or In-Plant Training	PT	3	7.56	22	5.00	1.82	26.57	N	06/2008	Incumbent
29-1124.00	3.A.2	On-Site or In-Plant Training	PT	4	3.73	22	2.79	0.76	16.30	N	06/2008	Incumbent
29-1124.00	3.A.2	On-Site or In-Plant Training	PT	5	8.53	22	5.42	2.15	28.36	N	06/2008	Incumbent
29-1124.00	3.A.2	On-Site or In-Plant Training	PT	6	7.56	22	5.00	1.82	26.57	N	06/2008	Incumbent
29-1124.00	3.A.2	On-Site or In-Plant Training	PT	7	18.03	22	7.73	6.90	39.49	N	06/2008	Incumbent
29-1124.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
29-1124.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
29-1124.00	3.A.3	On-the-Job Training	OJ	1	4.70	22	4.46	0.62	28.11	N	06/2008	Incumbent
29-1124.00	3.A.3	On-the-Job Training	OJ	2	18.81	22	10.20	5.46	48.15	N	06/2008	Incumbent
29-1124.00	3.A.3	On-the-Job Training	OJ	3	25.99	22	11.48	9.22	54.84	N	06/2008	Incumbent
29-1124.00	3.A.3	On-the-Job Training	OJ	4	12.67	22	7.68	3.31	38.07	N	06/2008	Incumbent
29-1124.00	3.A.3	On-the-Job Training	OJ	5	15.12	22	6.91	5.49	35.32	N	06/2008	Incumbent
29-1124.00	3.A.3	On-the-Job Training	OJ	6	15.90	22	8.94	4.49	43.16	N	06/2008	Incumbent
29-1124.00	3.A.3	On-the-Job Training	OJ	7	3.25	22	3.10	0.43	20.70	N	06/2008	Incumbent
29-1124.00	3.A.3	On-the-Job Training	OJ	8	3.57	22	3.47	0.45	23.16	N	06/2008	Incumbent
29-1124.00	3.A.3	On-the-Job Training	OJ	9	0.00	22	0.00	n/a	n/a	N	06/2008	Incumbent
29-1125.00	2.D.1	Required Level of Education	RL	1	0.00	26	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1125.00	2.D.1	Required Level of Education	RL	2	0.00	26	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1125.00	2.D.1	Required Level of Education	RL	3	3.85	26	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
29-1125.00	2.D.1	Required Level of Education	RL	4	0.00	26	n/a	n/a	n/a	n/a	06/2008	Occupational Expert
