O*NET-SOC Code	Element ID	Element Name	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	1	38.59	94	8.96	22.88	57.1	N	7/2004	Incumbent
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	2	44.38	94	9.71	26.76	63.54	N	7/2004	Incumbent
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	3	14.95	94	7.55	5.13	36.37	N	7/2004	Incumbent
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	4	.53	94	.34	.15	1.85	N	7/2004	Incumbent
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	5	1.05	94	1.06	.14	7.44	N	7/2004	Incumbent
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	6	.08	94	.08	.01	.58	N	7/2004	Incumbent
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	7	.27	94	.2	.06	1.18	N	7/2004	Incumbent
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	8	0	94	0	n/a	n/a	N	7/2004	Incumbent
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	9	.16	94	.16	.02	1.17	N	7/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	1	12.88	93	7.44	3.81	35.57	N	7/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	2	67.47	93	9.75	46.19	83.36	N	7/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	3	10.97	93	4.47	4.74	23.41	N	7/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	4	8.05	93	7.16	1.27	37.4	N	7/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	5	.2	93	.15	.05	.88	N	7/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	6	.11	93	.09	.02	.53	N	7/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	7	.16	93	.17	.02	1.23	N	7/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	8	0	93	0	n/a	n/a	N	7/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	9	.16	93	.16	.02	1.18	N	7/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	1	10.59	73	5.2	3.81	26.13	N	7/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	2	64.02	73	12.19	38.26	83.63	N	7/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	3	2.03	73	1.28	.57	6.97	N	7/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	4	12.55	73	9.42	2.53	44.28	N	7/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	5	10.37	73	9.29	1.55	45.88	N	7/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	6	.44	73	.31	.11	1.76	N	7/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	7	0	73	0	n/a	n/a	N	7/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	8	0	73	0	n/a	n/a	N	7/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	9	0	73	0	n/a	n/a	N	7/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	10	0	73	0	n/a	n/a	N	7/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	11	0	73	0	n/a	n/a	N	7/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	12	0	73	0	n/a	n/a	N	7/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	1	13.71	75	9.15	3.29	42.58	N	7/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	2	.32	75	.27	.06	1.77	N	7/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	3	16.17	75	7.06	6.39	35.26	N	7/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	4	4.7	75	2.57	1.55	13.4	N	7/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	5	14.95	75	5.4	7.01	29.07	N	7/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	6	28.5	75	11.6	11.36	55.35	N	7/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	7	10.65	75	9.08	1.75	44.39	N	7/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	8	1.26	75	1.19	.19	7.91	N	7/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	9	0	75	0	n/a	n/a	N	7/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	10	0	75	0	n/a	n/a	N	7/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	11	9.75	75	9.1	1.36	45.89	N	7/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	1	14.89	75	9.34	3.87	43.18	N	7/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	2	57.53	75	12.16	33.44	78.5	N	7/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	3	2.58	75	2.17	.47	12.88	N	7/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	4	10.07	75	9.07	1.5	45.18	N	7/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	5	4.98	75	3.03	1.44	15.78	N	7/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	6	0	75	0	n/a	n/a	N	7/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	7	9.95	75	9.09	1.44	45.5	N	7/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	8	0	75	0	n/a	n/a	N	7/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	9	0	75	0	n/a	n/a	N	7/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	1	2.03	75	1.3	.56	7.1	N	7/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	2	57.19	75	12.36	32.83	78.51	N	7/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	3	15.2	75	9.31	4.07	43.07	N	7/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	4	14.35	75	9.2	3.64	42.66	N	7/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	5	1.48	75	1.21	.29	7.3	N	7/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	6	0	75	0	n/a	n/a	N	7/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	7	9.75	75	9.1	1.36	45.89	N	7/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	8	0	75	0	n/a	n/a	N	7/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	9	0	75	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	1	78.84	51	7.14	61.21	89.79	N	7/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	2	13.06	51	5.09	5.75	27	N	7/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	3	0	51	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	4	7.79	51	6.61	1.31	34.91	N	7/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	5	0	51	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	6	0	51	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	7	0	51	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	8	.31	51	.32	.04	2.42	N	7/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	9	0	51	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	10	0	51	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	11	0	51	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	12	0	51	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	1	81.35	55	9.34	55.94	93.74	N	7/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	2	1.77	55	1.45	.34	8.71	N	7/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	3	0	55	0	0	.01	N	7/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	4	1.37	55	1.02	.3	5.95	N	7/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	5	7.92	55	6.77	1.32	35.58	N	7/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	6	7.23	55	6.75	1.03	36.98	N	7/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	7	.35	55	.3	.06	1.94	N	7/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	8	0	55	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	9	0	55	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	10	0	55	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	11	0	55	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	1	30.98	55	10.95	13.85	55.61	N	7/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	2	42.43	55	10.15	24.27	62.89	N	7/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	3	11.46	55	7.56	2.82	36.59	N	7/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	4	7.11	55	6.29	1.12	34.09	N	7/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	5	7.74	55	6.85	1.21	36.49	N	7/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	6	0	55	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	7	.29	55	.29	.04	2.2	N	7/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	8	0	55	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	9	0	55	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	1	25.31	56	9.59	10.93	48.36	N	7/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	2	44.4	56	8.33	28.87	61.1	N	7/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	3	21.01	56	8.32	8.87	42.08	N	7/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	4	7.35	56	6.7	1.09	36.33	N	7/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	5	1.65	56	1.07	.44	5.92	N	7/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	6	0	56	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	7	.28	56	.29	.04	2.15	N	7/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	8	0	56	0	n/a	n/a	N	7/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	9	0	56	0	n/a	n/a	N	7/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	1	35.41	33	18.31	9.69	73.69	N	7/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	2	64.16	33	18.3	26.14	90.05	N	7/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	3	.22	33	.24	.03	1.93	N	7/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	4	.2	33	.22	.02	1.76	N	7/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	5	0	33	0	n/a	n/a	N	7/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	6	0	33	0	n/a	n/a	N	7/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	7	0	33	0	n/a	n/a	N	7/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	8	0	33	0	n/a	n/a	N	7/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	9	0	33	0	n/a	n/a	N	7/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	10	0	33	0	n/a	n/a	N	7/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	11	0	33	0	n/a	n/a	N	7/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	12	0	33	0	n/a	n/a	N	7/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	1	49.95	35	18.69	17.93	82.01	Y	7/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	2	35.92	35	13.51	14.54	64.88	N	7/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	3	.99	35	.58	.3	3.23	N	7/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	4	.06	35	.06	.01	.51	N	7/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	5	12.17	35	9.32	2.3	44.92	N	7/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	6	.08	35	.09	.01	.72	N	7/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	7	.79	35	.63	.16	3.92	N	7/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	8	.03	35	.04	0	.3	N	7/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	9	0	35	0	n/a	n/a	N	7/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	10	0	35	0	n/a	n/a	N	7/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	11	0	35	0	n/a	n/a	N	7/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	1	18.61	35	12.31	4.2	54.4	N	7/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	2	68.24	35	12.92	39.01	87.83	N	7/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	3	1.11	35	.86	.23	5.19	N	7/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	4	11.62	35	9.36	2.02	45.59	N	7/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	5	.4	35	.37	.06	2.57	N	7/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	6	.03	35	.04	0	.3	N	7/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	7	0	35	0	n/a	n/a	N	7/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	8	0	35	0	n/a	n/a	N	7/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	9	0	35	0	n/a	n/a	N	7/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	1	22.01	35	13.86	5.18	59.29	N	7/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	2	56.52	35	14.68	27.86	81.4	N	7/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	3	8.71	35	8.15	1.17	43.38	N	7/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	4	12.67	35	9.3	2.57	44.44	N	7/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	5	.06	35	.06	.01	.52	N	7/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	6	.03	35	.04	0	.3	N	7/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	7	0	35	0	n/a	n/a	N	7/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	8	0	35	0	n/a	n/a	N	7/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	9	0	35	0	n/a	n/a	N	7/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	1	42.61	124	7.89	28.16	58.45	N	7/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	2	43.15	124	7.73	28.92	58.61	N	7/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	3	8.43	124	5.65	2.11	28.18	N	7/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	4	5.76	124	3.86	1.47	19.99	N	7/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	5	0	124	0	n/a	n/a	N	7/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	6	.05	124	.04	.01	.2	N	7/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	7	0	124	0	n/a	n/a	N	7/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	8	0	124	0	n/a	n/a	N	7/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	9	0	124	0	n/a	n/a	N	7/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	10	0	124	0	n/a	n/a	N	7/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	11	0	124	0	n/a	n/a	N	7/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	12	0	124	0	n/a	n/a	N	7/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	1	39.83	131	7.93	25.6	56.02	N	7/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	2	11.35	131	4.18	5.33	22.55	N	7/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	3	9.87	131	4.86	3.59	24.39	N	7/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	4	12.93	131	6.36	4.63	31.21	N	7/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	5	10.48	131	4.7	4.16	23.97	N	7/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	6	10.93	131	5.15	4.13	25.9	N	7/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	7	4.58	131	2.96	1.24	15.47	N	7/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	8	.03	131	.02	0	.17	N	7/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	9	0	131	0	n/a	n/a	N	7/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	10	0	131	0	n/a	n/a	N	7/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	11	0	131	0	n/a	n/a	N	7/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	1	20.36	129	6.15	10.77	35.11	N	7/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	2	71.28	129	6.88	56.08	82.83	N	7/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	3	6.89	129	4.62	1.75	23.54	N	7/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	4	0	129	0	n/a	n/a	N	7/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	5	1.47	129	1.38	.23	8.95	N	7/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	6	0	129	0	n/a	n/a	N	7/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	7	0	129	0	n/a	n/a	N	7/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	8	0	129	0	0	.02	N	7/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	9	0	129	0	n/a	n/a	N	7/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	1	7.38	131	2.9	3.32	15.59	N	7/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	2	72.3	131	6.98	56.72	83.87	N	7/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	3	18.73	131	6.77	8.73	35.7	N	7/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	4	.19	131	.13	.05	.7	N	7/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	5	1.39	131	1.38	.19	9.31	N	7/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	6	0	131	0	0	.02	N	7/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	7	0	131	0	n/a	n/a	N	7/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	8	0	131	0	n/a	n/a	N	7/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	9	0	131	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	2.D.1	Required Level of Education	RL	1	50.01	68	12.16	27.48	72.54	N	7/2004	Incumbent
35-9031.00	2.D.1	Required Level of Education	RL	2	48.46	68	12.16	26.24	71.31	N	7/2004	Incumbent
35-9031.00	2.D.1	Required Level of Education	RL	3	.42	68	.43	.05	3.22	N	7/2004	Incumbent
35-9031.00	2.D.1	Required Level of Education	RL	4	.77	68	.63	.15	3.9	N	7/2004	Incumbent
35-9031.00	2.D.1	Required Level of Education	RL	5	.33	68	.34	.04	2.53	N	7/2004	Incumbent
35-9031.00	2.D.1	Required Level of Education	RL	6	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	2.D.1	Required Level of Education	RL	7	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	2.D.1	Required Level of Education	RL	8	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	2.D.1	Required Level of Education	RL	9	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	2.D.1	Required Level of Education	RL	10	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	2.D.1	Required Level of Education	RL	11	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	2.D.1	Required Level of Education	RL	12	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	3.A.1	Related Work Experience	RW	1	61.75	68	11.13	38.66	80.53	N	7/2004	Incumbent
35-9031.00	3.A.1	Related Work Experience	RW	2	5.07	68	2.61	1.78	13.61	N	7/2004	Incumbent
35-9031.00	3.A.1	Related Work Experience	RW	3	14.77	68	8.23	4.49	39.01	N	7/2004	Incumbent
35-9031.00	3.A.1	Related Work Experience	RW	4	10.71	68	8.68	1.92	42.32	N	7/2004	Incumbent
35-9031.00	3.A.1	Related Work Experience	RW	5	4.95	68	3.57	1.13	19.16	N	7/2004	Incumbent
35-9031.00	3.A.1	Related Work Experience	RW	6	1.73	68	1.01	.54	5.43	N	7/2004	Incumbent
35-9031.00	3.A.1	Related Work Experience	RW	7	.69	68	.52	.15	3.04	N	7/2004	Incumbent
35-9031.00	3.A.1	Related Work Experience	RW	8	.33	68	.34	.04	2.53	N	7/2004	Incumbent
35-9031.00	3.A.1	Related Work Experience	RW	9	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	3.A.1	Related Work Experience	RW	10	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	3.A.1	Related Work Experience	RW	11	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	3.A.2	On-Site or In-Plant Training	PT	1	45.28	68	11.92	24.06	68.36	N	7/2004	Incumbent
35-9031.00	3.A.2	On-Site or In-Plant Training	PT	2	52.11	68	11.87	29.64	73.76	N	7/2004	Incumbent
35-9031.00	3.A.2	On-Site or In-Plant Training	PT	3	1.54	68	1.03	.4	5.71	N	7/2004	Incumbent
35-9031.00	3.A.2	On-Site or In-Plant Training	PT	4	.87	68	.7	.17	4.23	N	7/2004	Incumbent
35-9031.00	3.A.2	On-Site or In-Plant Training	PT	5	.2	68	.21	.03	1.57	N	7/2004	Incumbent
35-9031.00	3.A.2	On-Site or In-Plant Training	PT	6	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	3.A.2	On-Site or In-Plant Training	PT	7	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	3.A.2	On-Site or In-Plant Training	PT	8	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	3.A.2	On-Site or In-Plant Training	PT	9	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	3.A.3	On-the-Job Training	OJ	1	9.13	68	3.97	3.72	20.72	N	7/2004	Incumbent
35-9031.00	3.A.3	On-the-Job Training	OJ	2	78.85	68	8.51	57.38	91.17	N	7/2004	Incumbent
35-9031.00	3.A.3	On-the-Job Training	OJ	3	11.24	68	7.92	2.53	38.17	N	7/2004	Incumbent
35-9031.00	3.A.3	On-the-Job Training	OJ	4	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	3.A.3	On-the-Job Training	OJ	5	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	3.A.3	On-the-Job Training	OJ	6	.78	68	.64	.15	3.9	N	7/2004	Incumbent
35-9031.00	3.A.3	On-the-Job Training	OJ	7	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	3.A.3	On-the-Job Training	OJ	8	0	68	0	n/a	n/a	N	7/2004	Incumbent
35-9031.00	3.A.3	On-the-Job Training	OJ	9	0	68	0	n/a	n/a	N	7/2004	Incumbent
39-1011.00	2.D.1	Required Level of Education	RL	1	5.93	37	4.37	1.27	23.58	N	12/2004	Incumbent
39-1011.00	2.D.1	Required Level of Education	RL	2	65.38	37	9.84	43.89	82.01	N	12/2004	Incumbent
39-1011.00	2.D.1	Required Level of Education	RL	3	5.82	37	4.64	1.1	25.6	N	12/2004	Incumbent
39-1011.00	2.D.1	Required Level of Education	RL	4	15.62	37	6.6	6.28	33.83	N	12/2004	Incumbent
39-1011.00	2.D.1	Required Level of Education	RL	5	.34	37	.35	.04	2.69	N	12/2004	Incumbent
39-1011.00	2.D.1	Required Level of Education	RL	6	6.9	37	6.63	.91	37.57	N	12/2004	Incumbent
39-1011.00	2.D.1	Required Level of Education	RL	7	0	37	0	n/a	n/a	N	12/2004	Incumbent
39-1011.00	2.D.1	Required Level of Education	RL	8	0	37	0	n/a	n/a	N	12/2004	Incumbent
39-1011.00	2.D.1	Required Level of Education	RL	9	0	37	0	n/a	n/a	N	12/2004	Incumbent
39-1011.00	2.D.1	Required Level of Education	RL	10	0	37	0	n/a	n/a	N	12/2004	Incumbent
39-1011.00	2.D.1	Required Level of Education	RL	11	0	37	0	n/a	n/a	N	12/2004	Incumbent
39-1011.00	2.D.1	Required Level of Education	RL	12	0	37	0	n/a	n/a	N	12/2004	Incumbent
39-1011.00	3.A.1	Related Work Experience	RW	1	2.71	39	1.76	.72	9.7	N	12/2004	Incumbent
39-1011.00	3.A.1	Related Work Experience	RW	2	0	39	0	n/a	n/a	N	12/2004	Incumbent
39-1011.00	3.A.1	Related Work Experience	RW	3	.24	39	.25	.03	1.92	N	12/2004	Incumbent
39-1011.00	3.A.1	Related Work Experience	RW	4	7.03	39	6.48	1.01	35.97	N	12/2004	Incumbent
39-1011.00	3.A.1	Related Work Experience	RW	5	14.79	39	7.69	4.8	37.39	N	12/2004	Incumbent
39-1011.00	3.A.1	Related Work Experience	RW	6	38.26	39	11.03	19.42	61.45	N	12/2004	Incumbent
39-1011.00	3.A.1	Related Work Experience	RW	7	11.08	39	5.43	3.92	27.56	N	12/2004	Incumbent
39-1011.00	3.A.1	Related Work Experience	RW	8	24.66	39	8.64	11.32	45.63	N	12/2004	Incumbent
39-1011.00	3.A.1	Related Work Experience	RW	9	0	39	0	n/a	n/a	N	12/2004	Incumbent
39-1011.00	3.A.1	Related Work Experience	RW	10	1.22	39	1.25	.15	9.12	N	12/2004	Incumbent
39-1011.00	3.A.1	Related Work Experience	RW	11	0	39	0	n/a	n/a	N	12/2004	Incumbent
39-1011.00	3.A.2	On-Site or In-Plant Training	PT	1	13.71	38	7.97	3.9	38.35	N	12/2004	Incumbent
