O*NET-SOC Code	Element ID	Element Name	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
35-2021.00	3.A.1	Related Work Experience	RW	10	0.01	92	0.01	0.00	0.11	N	07/2004	Incumbent
35-2021.00	3.A.1	Related Work Experience	RW	11	0.16	92	0.16	0.02	1.17	N	07/2004	Incumbent
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	1	38.59	94	8.96	22.88	57.10	N	07/2004	Incumbent
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	2	44.38	94	9.71	26.76	63.54	N	07/2004	Incumbent
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	3	14.95	94	7.55	5.13	36.37	N	07/2004	Incumbent
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	4	0.53	94	0.34	0.15	1.85	N	07/2004	Incumbent
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	5	1.05	94	1.06	0.14	7.44	N	07/2004	Incumbent
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	6	0.08	94	0.08	0.01	0.58	N	07/2004	Incumbent
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	7	0.27	94	0.20	0.06	1.18	N	07/2004	Incumbent
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	94	0.00	n/a	n/a	N	07/2004	Incumbent
35-2021.00	3.A.2	On-Site or In-Plant Training	PT	9	0.16	94	0.16	0.02	1.17	N	07/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	1	12.88	93	7.44	3.81	35.57	N	07/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	2	67.47	93	9.75	46.19	83.36	N	07/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	3	10.97	93	4.47	4.74	23.41	N	07/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	4	8.05	93	7.16	1.27	37.40	N	07/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	5	0.20	93	0.15	0.05	0.88	N	07/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	6	0.11	93	0.09	0.02	0.53	N	07/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	7	0.16	93	0.17	0.02	1.23	N	07/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	8	0.00	93	0.00	n/a	n/a	N	07/2004	Incumbent
35-2021.00	3.A.3	On-the-Job Training	OJ	9	0.16	93	0.16	0.02	1.18	N	07/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	1	10.59	73	5.20	3.81	26.13	N	07/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	2	64.02	73	12.19	38.26	83.63	N	07/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	3	2.03	73	1.28	0.57	6.97	N	07/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	4	12.55	73	9.42	2.53	44.28	N	07/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	5	10.37	73	9.29	1.55	45.88	N	07/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	6	0.44	73	0.31	0.11	1.76	N	07/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	7	0.00	73	0.00	n/a	n/a	N	07/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	8	0.00	73	0.00	n/a	n/a	N	07/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	9	0.00	73	0.00	n/a	n/a	N	07/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	10	0.00	73	0.00	n/a	n/a	N	07/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	11	0.00	73	0.00	n/a	n/a	N	07/2004	Incumbent
35-3011.00	2.D.1	Required Level of Education	RL	12	0.00	73	0.00	n/a	n/a	N	07/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	1	13.71	75	9.15	3.29	42.58	N	07/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	2	0.32	75	0.27	0.06	1.77	N	07/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	3	16.17	75	7.06	6.39	35.26	N	07/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	4	4.70	75	2.57	1.55	13.40	N	07/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	5	14.95	75	5.40	7.01	29.07	N	07/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	6	28.50	75	11.60	11.36	55.35	N	07/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	7	10.65	75	9.08	1.75	44.39	N	07/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	8	1.26	75	1.19	0.19	7.91	N	07/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	9	0.00	75	0.00	n/a	n/a	N	07/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	10	0.00	75	0.00	n/a	n/a	N	07/2004	Incumbent
35-3011.00	3.A.1	Related Work Experience	RW	11	9.75	75	9.10	1.36	45.89	N	07/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	1	14.89	75	9.34	3.87	43.18	N	07/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	2	57.53	75	12.16	33.44	78.50	N	07/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	3	2.58	75	2.17	0.47	12.88	N	07/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	4	10.07	75	9.07	1.50	45.18	N	07/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	5	4.98	75	3.03	1.44	15.78	N	07/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	6	0.00	75	0.00	n/a	n/a	N	07/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	7	9.95	75	9.09	1.44	45.50	N	07/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	75	0.00	n/a	n/a	N	07/2004	Incumbent
35-3011.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	75	0.00	n/a	n/a	N	07/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	1	2.03	75	1.30	0.56	7.10	N	07/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	2	57.19	75	12.36	32.83	78.51	N	07/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	3	15.20	75	9.31	4.07	43.07	N	07/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	4	14.35	75	9.20	3.64	42.66	N	07/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	5	1.48	75	1.21	0.29	7.30	N	07/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	6	0.00	75	0.00	n/a	n/a	N	07/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	7	9.75	75	9.10	1.36	45.89	N	07/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	8	0.00	75	0.00	n/a	n/a	N	07/2004	Incumbent
35-3011.00	3.A.3	On-the-Job Training	OJ	9	0.00	75	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	1	78.84	51	7.14	61.21	89.79	N	07/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	2	13.06	51	5.09	5.75	27.00	N	07/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	3	0.00	51	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	4	7.79	51	6.61	1.31	34.91	N	07/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	5	0.00	51	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	6	0.00	51	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	7	0.00	51	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	8	0.31	51	0.32	0.04	2.42	N	07/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	9	0.00	51	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	10	0.00	51	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	11	0.00	51	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	2.D.1	Required Level of Education	RL	12	0.00	51	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	1	81.35	55	9.34	55.94	93.74	N	07/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	2	1.77	55	1.45	0.34	8.71	N	07/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	3	0.00	55	0.00	0.00	0.01	N	07/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	4	1.37	55	1.02	0.30	5.95	N	07/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	5	7.92	55	6.77	1.32	35.58	N	07/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	6	7.23	55	6.75	1.03	36.98	N	07/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	7	0.35	55	0.30	0.06	1.94	N	07/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	8	0.00	55	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	9	0.00	55	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	10	0.00	55	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	3.A.1	Related Work Experience	RW	11	0.00	55	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	1	30.98	55	10.95	13.85	55.61	N	07/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	2	42.43	55	10.15	24.27	62.89	N	07/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	3	11.46	55	7.56	2.82	36.59	N	07/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	4	7.11	55	6.29	1.12	34.09	N	07/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	5	7.74	55	6.85	1.21	36.49	N	07/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	6	0.00	55	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	7	0.29	55	0.29	0.04	2.20	N	07/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	55	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	55	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	1	25.31	56	9.59	10.93	48.36	N	07/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	2	44.40	56	8.33	28.87	61.10	N	07/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	3	21.01	56	8.32	8.87	42.08	N	07/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	4	7.35	56	6.70	1.09	36.33	N	07/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	5	1.65	56	1.07	0.44	5.92	N	07/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	6	0.00	56	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	7	0.28	56	0.29	0.04	2.15	N	07/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	8	0.00	56	0.00	n/a	n/a	N	07/2004	Incumbent
35-3021.00	3.A.3	On-the-Job Training	OJ	9	0.00	56	0.00	n/a	n/a	N	07/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	1	35.41	33	18.31	9.69	73.69	N	07/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	2	64.16	33	18.30	26.14	90.05	N	07/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	3	0.22	33	0.24	0.03	1.93	N	07/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	4	0.20	33	0.22	0.02	1.76	N	07/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	5	0.00	33	0.00	n/a	n/a	N	07/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	6	0.00	33	0.00	n/a	n/a	N	07/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	7	0.00	33	0.00	n/a	n/a	N	07/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	8	0.00	33	0.00	n/a	n/a	N	07/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	9	0.00	33	0.00	n/a	n/a	N	07/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	10	0.00	33	0.00	n/a	n/a	N	07/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	11	0.00	33	0.00	n/a	n/a	N	07/2004	Incumbent
35-3022.00	2.D.1	Required Level of Education	RL	12	0.00	33	0.00	n/a	n/a	N	07/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	1	49.95	35	18.69	17.93	82.01	Y	07/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	2	35.92	35	13.51	14.54	64.88	N	07/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	3	0.99	35	0.58	0.30	3.23	N	07/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	4	0.06	35	0.06	0.01	0.51	N	07/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	5	12.17	35	9.32	2.30	44.92	N	07/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	6	0.08	35	0.09	0.01	0.72	N	07/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	7	0.79	35	0.63	0.16	3.92	N	07/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	8	0.03	35	0.04	0.00	0.30	N	07/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	9	0.00	35	0.00	n/a	n/a	N	07/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	10	0.00	35	0.00	n/a	n/a	N	07/2004	Incumbent
35-3022.00	3.A.1	Related Work Experience	RW	11	0.00	35	0.00	n/a	n/a	N	07/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	1	18.61	35	12.31	4.20	54.40	N	07/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	2	68.24	35	12.92	39.01	87.83	N	07/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	3	1.11	35	0.86	0.23	5.19	N	07/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	4	11.62	35	9.36	2.02	45.59	N	07/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	5	0.40	35	0.37	0.06	2.57	N	07/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	6	0.03	35	0.04	0.00	0.30	N	07/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	35	0.00	n/a	n/a	N	07/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	35	0.00	n/a	n/a	N	07/2004	Incumbent
35-3022.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	35	0.00	n/a	n/a	N	07/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	1	22.01	35	13.86	5.18	59.29	N	07/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	2	56.52	35	14.68	27.86	81.40	N	07/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	3	8.71	35	8.15	1.17	43.38	N	07/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	4	12.67	35	9.30	2.57	44.44	N	07/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	5	0.06	35	0.06	0.01	0.52	N	07/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	6	0.03	35	0.04	0.00	0.30	N	07/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	7	0.00	35	0.00	n/a	n/a	N	07/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	8	0.00	35	0.00	n/a	n/a	N	07/2004	Incumbent
35-3022.00	3.A.3	On-the-Job Training	OJ	9	0.00	35	0.00	n/a	n/a	N	07/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	1	42.61	124	7.89	28.16	58.45	N	07/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	2	43.15	124	7.73	28.92	58.61	N	07/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	3	8.43	124	5.65	2.11	28.18	N	07/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	4	5.76	124	3.86	1.47	19.99	N	07/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	5	0.00	124	0.00	n/a	n/a	N	07/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	6	0.05	124	0.04	0.01	0.20	N	07/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	7	0.00	124	0.00	n/a	n/a	N	07/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	8	0.00	124	0.00	n/a	n/a	N	07/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	9	0.00	124	0.00	n/a	n/a	N	07/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	10	0.00	124	0.00	n/a	n/a	N	07/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	11	0.00	124	0.00	n/a	n/a	N	07/2004	Incumbent
35-3031.00	2.D.1	Required Level of Education	RL	12	0.00	124	0.00	n/a	n/a	N	07/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	1	39.83	131	7.93	25.60	56.02	N	07/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	2	11.35	131	4.18	5.33	22.55	N	07/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	3	9.87	131	4.86	3.59	24.39	N	07/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	4	12.93	131	6.36	4.63	31.21	N	07/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	5	10.48	131	4.70	4.16	23.97	N	07/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	6	10.93	131	5.15	4.13	25.90	N	07/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	7	4.58	131	2.96	1.24	15.47	N	07/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	8	0.03	131	0.02	0.00	0.17	N	07/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	9	0.00	131	0.00	n/a	n/a	N	07/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	10	0.00	131	0.00	n/a	n/a	N	07/2004	Incumbent
35-3031.00	3.A.1	Related Work Experience	RW	11	0.00	131	0.00	n/a	n/a	N	07/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	1	20.36	129	6.15	10.77	35.11	N	07/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	2	71.28	129	6.88	56.08	82.83	N	07/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	3	6.89	129	4.62	1.75	23.54	N	07/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	4	0.00	129	0.00	n/a	n/a	N	07/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	5	1.47	129	1.38	0.23	8.95	N	07/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	6	0.00	129	0.00	n/a	n/a	N	07/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	129	0.00	n/a	n/a	N	07/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	129	0.00	0.00	0.02	N	07/2004	Incumbent
35-3031.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	129	0.00	n/a	n/a	N	07/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	1	7.38	131	2.90	3.32	15.59	N	07/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	2	72.30	131	6.98	56.72	83.87	N	07/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	3	18.73	131	6.77	8.73	35.70	N	07/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	4	0.19	131	0.13	0.05	0.70	N	07/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	5	1.39	131	1.38	0.19	9.31	N	07/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	6	0.00	131	0.00	0.00	0.02	N	07/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	7	0.00	131	0.00	n/a	n/a	N	07/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	8	0.00	131	0.00	n/a	n/a	N	07/2004	Incumbent
35-3031.00	3.A.3	On-the-Job Training	OJ	9	0.00	131	0.00	n/a	n/a	N	07/2004	Incumbent
35-3041.00	2.D.1	Required Level of Education	RL	1	38.16	23	14.40	14.83	68.62	N	12/2006	Incumbent
35-3041.00	2.D.1	Required Level of Education	RL	2	33.21	23	14.43	11.43	65.71	N	12/2006	Incumbent
35-3041.00	2.D.1	Required Level of Education	RL	3	27.55	23	18.14	5.46	71.46	Y	12/2006	Incumbent
35-3041.00	2.D.1	Required Level of Education	RL	4	1.09	23	1.13	0.12	8.90	N	12/2006	Incumbent
35-3041.00	2.D.1	Required Level of Education	RL	5	0.00	23	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	2.D.1	Required Level of Education	RL	6	0.00	23	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	2.D.1	Required Level of Education	RL	7	0.00	23	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	2.D.1	Required Level of Education	RL	8	0.00	23	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	2.D.1	Required Level of Education	RL	9	0.00	23	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	2.D.1	Required Level of Education	RL	10	0.00	23	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	2.D.1	Required Level of Education	RL	11	0.00	23	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	2.D.1	Required Level of Education	RL	12	0.00	23	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	3.A.1	Related Work Experience	RW	1	36.60	24	14.27	13.92	67.33	N	12/2006	Incumbent
35-3041.00	3.A.1	Related Work Experience	RW	2	4.77	24	3.22	1.14	17.87	N	12/2006	Incumbent
35-3041.00	3.A.1	Related Work Experience	RW	3	12.64	24	9.21	2.51	44.81	N	12/2006	Incumbent
35-3041.00	3.A.1	Related Work Experience	RW	4	13.96	24	7.64	4.17	37.70	N	12/2006	Incumbent
35-3041.00	3.A.1	Related Work Experience	RW	5	12.56	24	11.69	1.56	56.51	N	12/2006	Incumbent
35-3041.00	3.A.1	Related Work Experience	RW	6	3.15	24	2.47	0.61	14.76	N	12/2006	Incumbent
35-3041.00	3.A.1	Related Work Experience	RW	7	14.62	24	9.09	3.66	43.57	N	12/2006	Incumbent
35-3041.00	3.A.1	Related Work Experience	RW	8	0.00	24	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	3.A.1	Related Work Experience	RW	9	0.00	24	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	3.A.1	Related Work Experience	RW	10	1.71	24	1.77	0.20	13.30	N	12/2006	Incumbent
35-3041.00	3.A.1	Related Work Experience	RW	11	0.00	24	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	3.A.2	On-Site or In-Plant Training	PT	1	27.03	24	12.88	8.75	58.86	N	12/2006	Incumbent
35-3041.00	3.A.2	On-Site or In-Plant Training	PT	2	24.66	24	9.32	10.39	48.03	N	12/2006	Incumbent
35-3041.00	3.A.2	On-Site or In-Plant Training	PT	3	30.25	24	11.38	12.44	56.97	N	12/2006	Incumbent
35-3041.00	3.A.2	On-Site or In-Plant Training	PT	4	16.98	24	9.27	4.99	44.36	N	12/2006	Incumbent
35-3041.00	3.A.2	On-Site or In-Plant Training	PT	5	0.00	24	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	3.A.2	On-Site or In-Plant Training	PT	6	1.08	24	1.12	0.12	8.70	N	12/2006	Incumbent
35-3041.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	24	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	24	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	24	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	3.A.3	On-the-Job Training	OJ	1	30.00	24	13.16	10.49	61.04	N	12/2006	Incumbent
35-3041.00	3.A.3	On-the-Job Training	OJ	2	29.55	24	9.41	14.14	51.66	N	12/2006	Incumbent
35-3041.00	3.A.3	On-the-Job Training	OJ	3	29.25	24	11.41	11.67	56.41	N	12/2006	Incumbent
35-3041.00	3.A.3	On-the-Job Training	OJ	4	6.35	24	5.47	1.00	31.28	N	12/2006	Incumbent
35-3041.00	3.A.3	On-the-Job Training	OJ	5	4.84	24	3.60	1.00	20.38	N	12/2006	Incumbent
35-3041.00	3.A.3	On-the-Job Training	OJ	6	0.00	24	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	3.A.3	On-the-Job Training	OJ	7	0.00	24	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	3.A.3	On-the-Job Training	OJ	8	0.00	24	0.00	n/a	n/a	N	12/2006	Incumbent
35-3041.00	3.A.3	On-the-Job Training	OJ	9	0.00	24	0.00	n/a	n/a	N	12/2006	Incumbent
35-9011.00	2.D.1	Required Level of Education	RL	1	73.24	25	11.54	44.81	90.22	N	12/2006	Incumbent
35-9011.00	2.D.1	Required Level of Education	RL	2	19.57	25	10.92	5.49	50.45	N	12/2006	Incumbent
35-9011.00	2.D.1	Required Level of Education	RL	3	0.00	25	0.00	n/a	n/a	N	12/2006	Incumbent
35-9011.00	2.D.1	Required Level of Education	RL	4	0.00	25	0.00	n/a	n/a	N	12/2006	Incumbent
35-9011.00	2.D.1	Required Level of Education	RL	5	3.50	25	3.42	0.45	22.62	N	12/2006	Incumbent
35-9011.00	2.D.1	Required Level of Education	RL	6	0.00	25	0.00	n/a	n/a	N	12/2006	Incumbent
35-9011.00	2.D.1	Required Level of Education	RL	7	2.20	25	2.25	0.26	16.27	N	12/2006	Incumbent
35-9011.00	2.D.1	Required Level of Education	RL	8	1.49	25	1.53	0.17	11.58	N	12/2006	Incumbent
35-9011.00	2.D.1	Required Level of Education	RL	9	0.00	25	0.00	n/a	n/a	N	12/2006	Incumbent
35-9011.00	2.D.1	Required Level of Education	RL	10	0.00	25	0.00	n/a	n/a	N	12/2006	Incumbent
35-9011.00	2.D.1	Required Level of Education	RL	11	0.00	25	0.00	n/a	n/a	N	12/2006	Incumbent
35-9011.00	2.D.1	Required Level of Education	RL	12	0.00	25	0.00	n/a	n/a	N	12/2006	Incumbent
